,scheme,strike,T,true,mean,std
64,simulate_heston_euler,115,0.5,7.687057439926594,7.644796364860908,0.01529262624272043
65,simulate_heston_euler,115,0.6,8.538480108232399,8.509681686832806,0.000458667471378682
66,simulate_heston_euler,115,0.7,9.269088368655567,9.244054172537975,0.0058552293355846885
67,simulate_heston_euler,115,0.8,9.905743885299032,9.884884850400763,0.01353810815579326
68,simulate_heston_euler,115,0.9,10.468090487727853,10.454079374101134,0.0004043989503879075
69,simulate_heston_euler,115,1.0,10.970895425440453,10.939673226819504,0.004770774740267214
70,simulate_heston_andersen_qe,85,0.1,16.4843725820592,16.452793680224257,0.002948747103964422
71,simulate_heston_andersen_qe,85,0.2,18.201489423335452,18.1528449094339,0.0015978390010822352
72,simulate_heston_andersen_qe,85,0.3,19.560396707041598,19.5077767219218,0.0020336860046672456
73,simulate_heston_andersen_qe,85,0.4,20.661498651184267,20.606216324621727,0.010727733865481426
74,simulate_heston_andersen_qe,85,0.5,21.57601035901616,21.525871562369367,0.0038369175439942893
75,simulate_heston_andersen_qe,85,0.6,22.350439995559217,22.30882074616792,0.0007160346846184495
76,simulate_heston_andersen_qe,85,0.7,23.016610915726496,22.99139285399899,0.008320942390309227
77,simulate_heston_andersen_qe,85,0.8,23.597320813628524,23.59048750885761,0.007497540170358974
78,simulate_heston_andersen_qe,85,0.9,24.109502484717606,24.108865324114348,0.007404672920493738
79,simulate_heston_andersen_qe,85,1.0,24.56608179952838,24.5841619750293,0.0021036324550181007
80,simulate_heston_andersen_qe,90,0.1,12.662878868945075,12.611306110105637,0.0028297126286842555
81,simulate_heston_andersen_qe,90,0.2,14.757315921130216,14.697358293123902,0.0037261239897130594
82,simulate_heston_andersen_qe,90,0.3,16.30096203061948,16.228077441199233,0.00037488090355353165
83,simulate_heston_andersen_qe,90,0.4,17.515785639045724,17.44651072857664,0.007200496905909404
84,simulate_heston_andersen_qe,90,0.5,18.508667925350743,18.442616480555166,0.005806042050949145
85,simulate_heston_andersen_qe,90,0.6,19.3409999014674,19.285272535040733,0.0054473477780891955
86,simulate_heston_andersen_qe,90,0.7,20.052120358094896,20.015314044837687,0.0013289912630920497
87,simulate_heston_andersen_qe,90,0.8,20.669102412321724,20.6419134336532,0.005138509063078445
88,simulate_heston_andersen_qe,90,0.9,21.211511785495226,21.202693972972895,0.010478811126981569
89,simulate_heston_andersen_qe,90,1.0,21.693986461816426,21.69549358414084,0.012281555815464529
90,simulate_heston_andersen_qe,95,0.1,9.38029741612489,9.320707956194513,0.0038754138739776067
91,simulate_heston_andersen_qe,95,0.2,11.742587413185001,11.674070917811651,0.009540234833605332
92,simulate_heston_andersen_qe,95,0.3,13.41303651624326,13.330098224060997,0.004003581948729185
93,simulate_heston_andersen_qe,95,0.4,14.70549629109751,14.631749915352529,0.0013058221710151585
94,simulate_heston_andersen_qe,95,0.5,15.751945972767087,15.674972574754005,0.001694557258003826
95,simulate_heston_andersen_qe,95,0.6,16.62402408235659,16.5556663323223,0.004111977216172846
96,simulate_heston_andersen_qe,95,0.7,17.366206996463262,17.31134942704815,0.0008440121709565318
97,simulate_heston_andersen_qe,95,0.8,18.008482579809694,17.960859411474914,0.0035408096099995845
98,simulate_heston_andersen_qe,95,0.9,18.572206811047252,18.53868006961713,0.007378725271232511
99,simulate_heston_andersen_qe,95,1.0,19.07317664256558,19.041859271319534,0.006986165656076793
100,simulate_heston_andersen_qe,100,0.1,6.689288608346882,6.62223920641016,0.004221172285273411
101,simulate_heston_andersen_qe,100,0.2,9.169685874964928,9.08591131073746,0.0009261593028107029
102,simulate_heston_andersen_qe,100,0.3,10.89951087376989,10.814188283002164,0.008820345152095399
103,simulate_heston_andersen_qe,100,0.4,12.230008278913578,12.149066168417775,0.006258546482105665
104,simulate_heston_andersen_qe,100,0.5,13.303639382786633,13.222420596128462,0.00383053673579159
105,simulate_heston_andersen_qe,100,0.6,14.19650863672976,14.121108005927212,0.002372378581800838
106,simulate_heston_andersen_qe,100,0.7,14.955425765633075,14.876052130679406,0.007501764258579513
107,simulate_heston_andersen_qe,100,0.8,15.611746615238058,15.556326500557924,0.015432659608690003
108,simulate_heston_andersen_qe,100,0.9,16.187685594907364,16.144952244590726,0.01053157023560125
109,simulate_heston_andersen_qe,100,1.0,16.69960076395676,16.651682048524194,0.0038999269570343387
110,simulate_heston_andersen_qe,105,0.1,4.588696051662854,4.5134166153943704,0.006221338334346349
111,simulate_heston_andersen_qe,105,0.2,7.029007415214663,6.9303260586767665,0.0007224492883359801
112,simulate_heston_andersen_qe,105,0.3,8.750171879554355,8.661669626332419,0.0007742911226689131
113,simulate_heston_andersen_qe,105,0.4,10.079486014872968,9.983643343547651,0.005585443989796879
114,simulate_heston_andersen_qe,105,0.5,11.154431700463668,11.07363290218971,0.0013695087788541116
115,simulate_heston_andersen_qe,105,0.6,12.049621987517403,11.950368330756344,0.009021116336599633
116,simulate_heston_andersen_qe,105,0.7,12.811354935465019,12.730721195322573,0.004772813753608496
117,simulate_heston_andersen_qe,105,0.8,13.470802996764826,13.403857688646315,0.0069491296822246085
118,simulate_heston_andersen_qe,105,0.9,14.050113811568306,13.990399032435926,0.002225771192591708
119,simulate_heston_andersen_qe,105,1.0,14.5656187049582,14.508754715313737,0.0083825748223596
120,simulate_heston_andersen_qe,110,0.1,3.028302527715786,2.973779990650284,0.009818433153694572
121,simulate_heston_andersen_qe,110,0.2,5.292025462486427,5.19066177409543,0.007293695397738276
122,simulate_heston_andersen_qe,110,0.3,6.9436660265391374,6.850740084997883,0.0007450224013103579
123,simulate_heston_andersen_qe,110,0.4,8.236266526150212,8.133159139693731,0.00811412378285059
124,simulate_heston_andersen_qe,110,0.5,9.288942760353022,9.185957679600534,0.002038823685967195
125,simulate_heston_andersen_qe,110,0.6,10.169538343690613,10.079079958997482,0.010526603153685699
126,simulate_heston_andersen_qe,110,0.7,10.921287064791638,10.825130127928094,0.0010441780705487957
127,simulate_heston_andersen_qe,110,0.8,11.57377649660016,11.480235130182411,0.001984753973682807
128,simulate_heston_andersen_qe,110,0.9,12.148249249532476,12.059280259996953,0.0004984096937983296
129,simulate_heston_andersen_qe,110,1.0,12.660477271148501,12.600940407754713,0.00929596291002266
130,simulate_heston_andersen_qe,115,0.1,1.9244377512302737,1.8833720910580134,0.00039518173642938415
131,simulate_heston_andersen_qe,115,0.2,3.916396208046839,3.8249443821635403,0.0006493453568285901
132,simulate_heston_andersen_qe,115,0.3,5.450257666423548,5.357701405624033,0.003807420859024635
133,simulate_heston_andersen_qe,115,0.4,6.676674204704648,6.587290119829198,0.022546743720529783
134,simulate_heston_andersen_qe,115,0.5,7.687057439926594,7.591456785211799,0.007332465855026893
135,simulate_heston_andersen_qe,115,0.6,8.538480108232399,8.447582528052497,0.008323459250244802
136,simulate_heston_andersen_qe,115,0.7,9.269088368655567,9.168701613025794,0.0037941105467051983
137,simulate_heston_andersen_qe,115,0.8,9.905743885299032,9.79656634260914,0.0032473105137151848
138,simulate_heston_andersen_qe,115,0.9,10.468090487727853,10.384888045450698,0.009248315164735565
139,simulate_heston_andersen_qe,115,1.0,10.970895425440453,10.885452525538845,0.010907257827951433
140,simulate_heston_andersen_tg,85,0.1,16.4843725820592,16.455886879258834,0.005418778834496152
141,simulate_heston_andersen_tg,85,0.2,18.201489423335452,18.156019837866097,0.005370955491418528
142,simulate_heston_andersen_tg,85,0.3,19.560396707041598,19.506500968192213,0.011195848862758595
143,simulate_heston_andersen_tg,85,0.4,20.661498651184267,20.62032748777866,0.009268479421281839
144,simulate_heston_andersen_tg,85,0.5,21.57601035901616,21.54739258932517,0.008123106793705759
145,simulate_heston_andersen_tg,85,0.6,22.350439995559217,22.333875863974825,0.00577525271264534
146,simulate_heston_andersen_tg,85,0.7,23.016610915726496,23.00546106121294,0.00712199297523064
147,simulate_heston_andersen_tg,85,0.8,23.597320813628524,23.594376834745134,0.0041875947391663
148,simulate_heston_andersen_tg,85,0.9,24.109502484717606,24.140228338761112,0.0005254933963048103
149,simulate_heston_andersen_tg,85,1.0,24.56608179952838,24.613116505011256,0.006195637358260342
150,simulate_heston_andersen_tg,90,0.1,12.662878868945075,12.610563478949338,0.0030995567035265736
151,simulate_heston_andersen_tg,90,0.2,14.757315921130216,14.68885307587799,0.0022321254259169976
152,simulate_heston_andersen_tg,90,0.3,16.30096203061948,16.232386948834943,0.002306553528226729
153,simulate_heston_andersen_tg,90,0.4,17.515785639045724,17.462322987857654,0.002286570866257165
154,simulate_heston_andersen_tg,90,0.5,18.508667925350743,18.45323988685294,0.010608825160103308
155,simulate_heston_andersen_tg,90,0.6,19.3409999014674,19.311735182931965,0.014724923287200653
156,simulate_heston_andersen_tg,90,0.7,20.052120358094896,20.030252009442876,0.004527979327516363
157,simulate_heston_andersen_tg,90,0.8,20.669102412321724,20.65347837613082,0.00028885726379890286
158,simulate_heston_andersen_tg,90,0.9,21.211511785495226,21.221466968078985,0.003997743758224814
159,simulate_heston_andersen_tg,90,1.0,21.693986461816426,21.71344013339935,0.000609883512698417
160,simulate_heston_andersen_tg,95,0.1,9.38029741612489,9.32649852855257,0.0022947275866860295
161,simulate_heston_andersen_tg,95,0.2,11.742587413185001,11.664882344695414,0.003737647269522526
162,simulate_heston_andersen_tg,95,0.3,13.41303651624326,13.345238341447015,0.0014389225692790217
163,simulate_heston_andersen_tg,95,0.4,14.70549629109751,14.638088325873358,0.0018179027007620974
164,simulate_heston_andersen_tg,95,0.5,15.751945972767087,15.6984189398041,0.0010811991750809824
165,simulate_heston_andersen_tg,95,0.6,16.62402408235659,16.572426770674042,0.0035099557383002633
166,simulate_heston_andersen_tg,95,0.7,17.366206996463262,17.316291248431288,0.0007720529973376244
167,simulate_heston_andersen_tg,95,0.8,18.008482579809694,17.97880662275754,0.0038261567193629276
168,simulate_heston_andersen_tg,95,0.9,18.572206811047252,18.56612760716265,0.01504472447542149
169,simulate_heston_andersen_tg,95,1.0,19.07317664256558,19.07613911169742,0.003227800554075344
170,simulate_heston_andersen_tg,100,0.1,6.689288608346882,6.635902905799123,0.005215173476170953
171,simulate_heston_andersen_tg,100,0.2,9.169685874964928,9.106011942465221,0.0064008499951615505
172,simulate_heston_andersen_tg,100,0.3,10.89951087376989,10.823965515892981,0.003766613991112777
173,simulate_heston_andersen_tg,100,0.4,12.230008278913578,12.15517392841062,0.0034172028441776803
174,simulate_heston_andersen_tg,100,0.5,13.303639382786633,13.23483646913828,0.006126346024454499
175,simulate_heston_andersen_tg,100,0.6,14.19650863672976,14.125262946913264,0.008238719406359785
176,simulate_heston_andersen_tg,100,0.7,14.955425765633075,14.893943266228767,0.003373719227456995
177,simulate_heston_andersen_tg,100,0.8,15.611746615238058,15.570829848272176,0.0006183241533550543
178,simulate_heston_andersen_tg,100,0.9,16.187685594907364,16.14918179707326,0.002970493489041104
179,simulate_heston_andersen_tg,100,1.0,16.69960076395676,16.679560402116763,0.006191383032904341
180,simulate_heston_andersen_tg,105,0.1,4.588696051662854,4.518135605627227,0.004439280812580826
181,simulate_heston_andersen_tg,105,0.2,7.029007415214663,6.948370413848072,0.0172303506334055
182,simulate_heston_andersen_tg,105,0.3,8.750171879554355,8.670058219158712,0.0004271441296372913
183,simulate_heston_andersen_tg,105,0.4,10.079486014872968,10.000132771889165,0.0018101532075220916
184,simulate_heston_andersen_tg,105,0.5,11.154431700463668,11.063534954963613,0.011987721456799605
185,simulate_heston_andersen_tg,105,0.6,12.049621987517403,11.977806134762131,0.009617372900898147
186,simulate_heston_andersen_tg,105,0.7,12.811354935465019,12.728612842565068,0.0018472568198326655
187,simulate_heston_andersen_tg,105,0.8,13.470802996764826,13.402758755875398,0.0019337919395709946
188,simulate_heston_andersen_tg,105,0.9,14.050113811568306,13.999807281322173,0.007650602341874979
189,simulate_heston_andersen_tg,105,1.0,14.5656187049582,14.532499448071015,0.0009745725129706173
190,simulate_heston_andersen_tg,110,0.1,3.028302527715786,2.96237980215594,0.0015431005620705207
191,simulate_heston_andersen_tg,110,0.2,5.292025462486427,5.21193935296434,0.004207158490746377
192,simulate_heston_andersen_tg,110,0.3,6.9436660265391374,6.859582624018715,0.0070727830188945795
193,simulate_heston_andersen_tg,110,0.4,8.236266526150212,8.156007749089564,0.005311496312152997
194,simulate_heston_andersen_tg,110,0.5,9.288942760353022,9.189788441646298,0.0030111169784792224
195,simulate_heston_andersen_tg,110,0.6,10.169538343690613,10.075204573505317,0.0006307191876606666
196,simulate_heston_andersen_tg,110,0.7,10.921287064791638,10.84892007499392,0.014216482252856544
197,simulate_heston_andersen_tg,110,0.8,11.57377649660016,11.492554798940038,0.006348076984913575
198,simulate_heston_andersen_tg,110,0.9,12.148249249532476,12.091939754384772,0.013782756545309027
199,simulate_heston_andersen_tg,110,1.0,12.660477271148501,12.598852777106043,0.0048499503236199
200,simulate_heston_andersen_tg,115,0.1,1.9244377512302737,1.8672163213772577,0.0004663849947034171
201,simulate_heston_andersen_tg,115,0.2,3.916396208046839,3.8411154207972547,0.008791989428193592
202,simulate_heston_andersen_tg,115,0.3,5.450257666423548,5.359296112323818,0.0034897905418911357
203,simulate_heston_andersen_tg,115,0.4,6.676674204704648,6.585286492599414,0.005053501025427121
204,simulate_heston_andersen_tg,115,0.5,7.687057439926594,7.602002096836844,0.0017104988093912254
205,simulate_heston_andersen_tg,115,0.6,8.538480108232399,8.458024474020291,0.00670604630711491
206,simulate_heston_andersen_tg,115,0.7,9.269088368655567,9.190947584639595,0.001496342637554271
207,simulate_heston_andersen_tg,115,0.8,9.905743885299032,9.82688956506484,0.006565137167445556
208,simulate_heston_andersen_tg,115,0.9,10.468090487727853,10.396430410537167,0.007327223114827142
209,simulate_heston_andersen_tg,115,1.0,10.970895425440453,10.894143540634095,0.008641214164203603
